-2.832934021e6	2.0151542018e7	1.6849874533999998e7	0
2.173548492e6	-2.070110806e7	1.6386530508e7	0
7.110218122e6	1.5587350427e7	2.0276514237e7	0
1.1710206121e7	-1.4028432583e7	1.9327291623e7	0
1.3485344671e7	6.466989080999999e6	2.1829106597999997e7	0
1.462753418e7	-5.285933299000001e6	2.1248120195e7	0
1.5017843391e7	2.1859343058e7	1.8825441639999996e6	0
2.3074958502e7	-7.392615566000001e6	1.0888971568e7	0
2.5039599880000003e7	6.124381279e6	7.116171068e6	0
2.6271511718000002e7	-2.10029896e6	-4.309778325e6	0
2.6540770983999997e7	1.240897398e6	-4.042613878e6	0
-2.89665679947842e6	2.0038300234295014e7	1.6975423536661625e7	60
2.24520864949679e6	-2.059651801994015e7	1.6508958518898172e7	60
7.021418440643457e6	1.571332208801353e7	2.0207464556953285e7	60
1.1855717819950024e7	-1.4016715665594961e7	1.9242977927051753e7	60
1.3384007255584592e7	6.600826683847308e6	2.185045468664563e7	60
1.4703694779362569e7	-5.137974685453433e6	2.1234575223356444e7	60
1.5006320036938764e7	2.1884059486995358e7	1.6974698558230123e6	60
2.3159309626498863e7	-7.373092267573037e6	1.0728151339844445e7	60
2.498527889280731e7	6.133404704025679e6	7.296898112653926e6	60
2.6299239316045336e7	-2.0882032227126914e6	-4.1202006765314573e6	60
2.6570043539378963e7	1.2517739660783212e6	-3.8527289405116052e6	60
-2.9612352042540247e6	1.9924443435048986e7	1.7099630255066372e7	120
2.3176858354009874e6	-2.049136341376563e7	1.6630091920443159e7	120
6.933345709196543e6	1.5839161093699358e7	2.0136842998101827e7	120
1.2000634159275753e7	-1.4005490397213038e7	1.915717615683625e7	120
1.3283089730312297e7	6.735180039725135e6	2.1870085791925035e7	120
1.4780293686136099e7	-4.990401687574124e6	2.1219338313104887e7	120
1.4994130002092347e7	2.1907605015425086e7	1.5122679427352098e6	120
2.3242471586333137e7	-7.353887062375408e6	1.0566502652857779e7	120
2.4929613092680693e7	6.142581610556544e6	7.4770674409425175e6	120
2.632556025612267e7	-2.0762256259593086e6	-3.930308918104987e6	120
2.6597922271965034e7	1.2623295209999012e6	-3.6625589595595067e6	120
-3.0266671499039996e6	1.9809986133032e7	1.7222487609343998e7	180
2.3909773472e6	-2.0385657574984003e7	1.6749923699944e7	180
6.84600030516e6	1.5964853737592e7	2.0064657081112e7	180
1.2144944368624e7	-1.3994749334704e7	1.9069894707264e7	180
1.3182599312544e7	6.870035760904e6	2.1888001048151996e7	180
1.4857321061216e7	-4.843224420336e6	2.1202413797264e7	180
1.4981266151200002e7	2.1929987010888e7	1.3269524301679996e6	180
2.3324440731776003e7	-7.334989835832001e6	1.040403900936e7	180
2.4872610126464e7	6.15192149784e6	7.656666603255998e6	180
2.6350474985144004e7	-2.064354566336e6	-3.740117713656e6	180
2.6624406883431997e7	1.272575977728e6	-3.4721181278800005e6	180
-3.0929505510055306e6	1.9694942841014124e7	1.7343988519624297e7	240
2.4650804823812344e6	-2.0279413837102816e7	1.6868446844709728e7	240
6.7593826060345685e6	1.6090386313225975e7	1.999091432665017e7	240
1.228863767764158e7	-1.398448503491763e7	1.898114197324553e7	240
1.3082543219640592e7	7.00538045965442e6	2.1904201589640297e7	240
1.493476706549768e7	-4.696452998712989e6	2.1183806008852445e7	240
1.4967721349000989e7	2.1951212840982914e7	1.14153732355279e6	240
2.340521341310064e7	-7.316390473367704e6	1.0240773911671111e7	240
2.4814277641001087e7	6.161433865123456e6	7.835683149984592e6	240
2.6373983950021334e7	-2.0525784404389136e6	-3.5496417271199017e6	240
2.664949707545363e7	1.2825252512258764e6	-3.2814206382093825e6	240
-3.1600833221358024e6	1.9579328071765434e7	1.7464125906037036e7	300
2.5399925384320985e6	-2.017264553362963e7	1.6985654342049383e7	300
6.673492989320987e6	1.6215745114135804e7	1.9915622255382713e7	300
1.2431703315975308e7	-1.3974690054703703e7	1.8890926349691357e7	300
1.2982928668962963e7	7.141200748246914e6	2.19186885507037e7	300
1.4953488460234568e7	2.197128987330864e7	956036.6283209876	300
1.5012621859876543e7	-4.550097537679012e6	2.116351928088889e7	300
2.3484785980580248e7	-7.298078860407407e6	1.0076720862111112e7	300
2.47546232831358e7	6.17112821165432e6	8.014104631518518e6	300
2.639608759766667e7	-2.0408856448641976e6	-3.3588956224320987e6	300
2.6673192549703706e7	1.29218925645679e6	-3.09048068328395e6	300
-3.228063377872e6	1.9463156338056e7	1.7582892688712e7	360
2.61571081284e6	-2.0065365998072002e7	1.7101539179272e7	360
6.58833183252e6	1.6340916433856001e7	1.9838788387976e7	360
1.2574130513271999e7	-1.3965356950912e7	1.8799256231512003e7	360
1.2883762877872001e7	7.277483238952e6	2.1931463065655995e7	360
1.493856034964e7	2.1990225475463998e7	770464.3499040001	360
1.5090875605248e7	-4.4041681522079995e6	2.1141557946392e7	360
2.3563154784487996e7	-7.280044882375999e6	9.911893363e6	360
2.4693654699712e7	6.18101403668e6	8.191918598247999e6	360
2.6416786374991998e7	-2.029264576208e6	-3.167894063528e6	360
2.6695493007856e7	1.301579908384e6	-2.89931245584e6	360
-3.296888632791308e6	1.9346442152655903e7	1.7700281787778962e7	420
2.692232603092346e6	-1.995758856393748e7	1.7216094343686618e7	420
